id,thikr,at
95,«بار الها! به علم غیبت و قدرتت بر آفرینش، تا زمانى مرا زنده نگهدار که زندگى برایم خوب باشد، و مرا بمیران زمانى که مردنم را به نفعم می‌دانى. الهى! من خشوع و ترس از تو را در نهان و آشکار مى‌طلبم. «گفتن» کلمه ى حق را در شادى و غضب از تو می‌خواهم. میانه‌روى را در ثروت و فقر مسألت مى‌نمایم. نعمتى را که نابود نشود، و نور چشمى را که قطع نگردد، و رضا را بعد از قضا، و راحتى زندگى بعد از مرگ، و لذّت نگاه چهره‌ات و شوق به لقاءت را درخواست مى‌کنم. بدون اینکه گرفتار مصیبتى سخت، یا فتنه‌اى گمراه کننده شوم. پروردگارا! ما را با زیبایى ایمان، زینت بخش و ما را از زمرۀ هدایت دهندگان و هدایت یافتگان قرار بده».,دعای بعد از تشهد آخر و قبل از سلام
96,«بار الها! من با توسّل به اینکه تو یگانه‌اى و شریکى ندارى و کمال مطلق و سَرورِ والای برآورندۀ امیدها و برطرف‌کنندۀ نیازمندیها هستى که نه زاده‌اى و نه زاده شده‌اى و هیچ همتایى بر خود ندارى، از تو مسألت مى‌نمایم که گناهان مرا بیامرزى، همانا که تو آمرزگار و مهربان هستى».,دعای بعد از تشهد آخر و قبل از سلام
97,«پروردگارا! من فقط از تو مى‌خواهم چرا که حمد فقط از آنِ توست، هیچ معبودى بجز تو «به حق» وجود ندارد، و یکتایى و شریک ندارى، یا منّان ( ای دهندۀ‌ نعمتهای بزرگ)! اى بوجود آورندۀ آسمان¬ها و زمین! اى صاحب عظمت و بزرگى! اى زندۀ پایدار! من بهشت را از تو خواهانم، و از آتش به تو پناه مى‌برم».,دعای بعد از تشهد آخر و قبل از سلام
98,«پروردگارا! من تنها از تو «احتیاجاتم را» مى‌خواهم، چرا که شهادت مى‌دهم که تو الله هستى، و هیچ معبودى بجز تو «به حق» وجود ندارد، تو آن یکتا و کمال مطلق و سَرورِ والای برآورندۀ امیدها و برطرف‌کنندۀ نیازمندیها هستى که نه زاده است، و نه زائیده شده است، و همتایى ندارد».,دعای بعد از تشهد آخر و قبل از سلام
99,«از الله طلب آمرزش مى‌کنم [سه مرتبه] الهى تو سلامى، و سلامتى از جانب تو است، تو بسیار بابرکتى، اى صاحب عظمت و بزرگى».,أذکار بعد از سلام نماز
100,«معبودى «به حق» بجز الله، وجود ندارد. شریکى ندارد، پادشاهى از آنِ اوست، ستایش شایستۀ اوست، و او بر هر چیزى توانا است، الهى! آن چه تـو بـدهى، هیچ کس مانع آن نمى‌گردد، و آنچه تو منع کنى، هیچ کس نمى‌تواند آن را بدهد. توانگر، او را ثروتش از عذاب تو نجات نمى‌دهد، و «تمامى شکوه و» ثروت از آنِ تو است».,أذکار بعد از سلام نماز
101,«معبودى بجز الله «به حق» وجود ندارد، یگانه اوست و شریکى ندارد، پادشاهى از آنِ اوست، و ستایش مخصوص اوست، و او بر هر چیز توانا است. هیچ نیروى بازدارنده از گناهان و توفیق دهنده به نیکى، به جز الله وجود ندارد. هیچ معبودى جز او «به حق» نیست. جز او کسى دیگر را عبادت نمى‌کنیم، نعمت و فضل از آنِ اوست، ستایش نیکو مخصوص اوست، معبودى بجز او «به حق» وجود ندارد، همۀ ما با اخلاص او را بندگى مى‌کنیم هر چند کافران دوست نداشته باشند».,أذکار بعد از سلام نماز
102,«بجز الله یگانه، دیگر معبودى«به حق» نیست، شریکى ندارد، پادشاهى از آنِ اوست، ستایش شایسته اوست، و او بر هر چیز تواناست».,أذکار بعد از سلام نماز
103,«به نام خداوند بخشنده ى مهربان (بگو خدا یگانه است، خدا، کمال مطلق و سَرورِ والای برآورندۀ امیدها و برطرف‌کنندۀ نیازمندیها است، نه زاده، و نه زاده شده است، و نه همتایى دارد به نام خداوند بخشنده ى مهربان (بگو پناه می‌برم به خداوند سپیده دم. از شرّ آنچه آفریده است، و از شرّ شب بدانگاه که کاملاً فرا مى‌رسد، و از شرّ کسانى که در گره‌ها مى‌دمند، و از شرّ حسود بدانگاه که حسد مى‌ورزد به نام خداوند بخشندۀ مهربان، (بگو پناه مى‌برم به پروردگار مردمان، به مالِک و حاکم «واقعى» مردم، به معبودِ «به حق» مردم، از شرّ وسوسه‌گرى که واپس مى‌رود، از وسوه‌گرى است که در سنیه‌هاى مردم به وسوسه مى‌پردازد، «در سینه‌هاى مردمانى» از جن¬ها و انسانها».[بعد از هر نماز خوانده شوند].,أذکار بعد از سلام نماز
104,«خداوند هیچ معبودى «به حق» جز او نیست، خداوندى که زنده و قائم به ذات خویش است، هیچ گاه خواب سبک و سنگین او را فرا نمى‌گیرد، براى اوست آنچه در آسمانها و زمین است، کیست که نزد او جز به فرمانش شفاعت کند، آنچه را پیش روى آنها «بندگان» و پشت سر آنهاست می‌داند، و از گذشته و آیندۀ آنان آگاه است، آنها جز به مقدارى که او بخواهد احاطه به علم او ندارند، کرسى او آسمانها و زمین را دربر گرفته و حفظ و نگهدارى آسمان و زمین براى او گران نیست، و او بلند مرتبه و باعظمت است». . [بعد از هر نماز خوانده شود].,أذکار بعد از سلام نماز
105,«معبودى بجز الله «به حق» یگانه نیست، شریکى ندارد، پادشاهى از آنِ اوست و ستایش مر او راست، زنده مى-کند و مى‌میراند، و او بر هر چیز تواناست». ده مرتبه بعد از اتمام نماز مغرب و صبح خوانده شود.,أذکار بعد از سلام نماز
106,«الهى! از تـو علم سـودمنـد، روزى پاک و عمل مقبـول را می‌خواهم».. [پس از اتمام نماز صبح خوانده شود].,أذکار بعد از سلام نماز
107,جابر بن عبد الله س مى‌گوید: رسول الله ج استخاره را در هرکارى همانند سوره‌اى از قرآن به ما مى‌آموخت و می¬فرمود: هرگاه یکى از شما خواست کارى انجام دهد، غیر از نماز فرض، دو رکعت نماز بخواند، سپس بگوید: «اى الله! به وسیلۀ علمت از تو طلب خیر مى‌کنم، و بوسیلۀ قدرتت از تو توانایى مى‌خواهم، از تو فضل بسیارت را مسألت مى‌نمایم، زیرا تو توانایى و من ناتوان، و تو مى‌دانى و من نمى‌دانم، و تو دانندۀ امور پنهان هستى. الهى! اگر در علم تو این کار ـ حاجت خود را نام می‌برد -باعث خیر من در دین و آخرت است- یا مى‌گوید: در حال و آیندۀ کارم -آن¬را برایم مقدور و آسان بگردان، و در آن برکت عنایت فرما، و چنانچه در علم تو این کار برایم در دنیا و آخرت باعث بدى است -یا مى‌گوید: در حال و آیندۀ کارم- پس آن-را از من، و مرا از آن، منصرف بگردان، و خیر را براى من هر کجا که هست مقدّر نما، و آنگاه مرا با آن خشنود بگردان».کسى که از خالق، طلب خیر نماید و از مخلوق، مشورت بگیرد، و در کارش ثابت قدم باشد، پشیمان نمی‌شود، خداوند مى‌فرماید: ﴿وَشَاوِرۡهُمۡ فِي ٱلۡأَمۡرِۖ فَإِذَا عَزَمۡتَ فَتَوَكَّلۡ عَلَى ٱللَّهِۚ إِنَّ ٱللَّهَ يُحِبُّ ٱلۡمُتَوَكِّلِينَ١٥٩﴾ (آل¬عِمران/159) «در کارها با مردم، مشوت کن، و هرگاه تصمیم به انجام کارى گرفتى، به خدا توکل کن»,دعای نماز استخاره
108,«خداوند هیچ معبودى «به حق» جز او نیست، خداوندى که زنده و قائم به ذات خویش است، هیچ گاه خواب سبک و سنگین او را فرا نمى‌گیرد، براى اوست آنچه در آسمانها و زمین است، کیست که نزد او جز به فرمانش شفاعت کند، آنچه را پیش روى آنها «بندگان» و پشت سر آنهاست می‌داند، و از گذشته و آیندۀ آنان آگاه است، آنها جز به مقدارى که او بخواهد احاطه به علم او ندارند، کرسى او آسمانها و زمین را دربر گرفته و حفظ و نگهدارى آسمان و زمین براى او گران نیست، و او بلند مرتبه و باعظمت است».,أذکار صبح و شب
109,«به نام خداوند بخشنده ى مهربان (بگو خدا یگانه است، خدا، کمال مطلق و سَرورِ والای برآورندۀ امیدها و برطرف‌کنندۀ نیازمندیها است، نه زاده، و نه زاده شده است، و نه همتایى دارد به نام خداوند بخشنده ى مهربان (بگو پناه می‌برم به خداوند سپیده دم. از شرّ آنچه آفریده است، و از شرّ شب بدانگاه که کاملاً فرا مى‌رسد، و از شرّ کسانى که در گره‌ها مى‌دمند، و از شرّ حسود بدانگاه که حسد مى‌ورزد به نام خداوند بخشندۀ مهربان، (بگو پناه مى‌برم به پروردگار مردمان، به مالِک و حاکم «واقعى» مردم، به معبودِ «به حق» مردم، از شرّ وسوسه‌گرى که واپس مى‌رود، از وسوه‌گرى است که در سنیه‌هاى مردم به وسوسه مى‌پردازد، «در سینه‌هاى مردمانى» از جنها و انسانها». [این سوره‌ها سه بار خوانده شود],أذکار صبح و شب
110,«ما و تمام جهانیان، شب را براى خدا به صبح رسانیدیم، و حمد از آن خداست، هیچ معبودى، بجز الله «به حق» که یکتاست و شریکى ندارد وجود ندارد. پادشاهى و حمد فقط از آن اوست و او بر هر چیز قادر است. الهى! من خیر آنچه در این روز است و خیر آنچه بعد از آن است را از از تو می‌طلبم، و از شرّ آنچه که در این روز و ما بعد آن، وجود دارد، به تو پناه مى‌برم. الهى! من از تنبلى و بدى هاى پیرى به تو پناه مى‌برم، بار الها! من از عذاب آتش و قبر به تو پناه می‌برم».,أذکار صبح و شب
111,«بار الها! با لطف تو صبح کردیم، و با عنایت تو به شب رسیدیم، و به خواست تو زنده‌ایم، و به خواست تو مى‌میریم، و رستاخیز ما بسوى تو است».,أذکار صبح و شب
112,«الهى! تو پروردگار من هستى، بجز تو معبود دیگرى نیست، تو مرا آفریدى، و من بندۀ تو هستم، و بر پیمان و عده ام با تو بر حسب استطاعت خود، پایبند هستم، و از شر آنچه که انجام داده ام به تو پناه می‌برم، به نعمتى که به من عطا فرموده اى، اعتراف می‌کنم، و به گناهم اقرار می‌نمایم، پس مرا ببخشاى، چرا که بجز تو کسى گناهان را نمی‌بخشاید».,أذکار صبح و شب
113,«الهى! من در این صبحگاه، تو را و حاملان عرش و تمام فرشتگانت و کلیۀ‌ مخلوقات تو را گواه مى‌گیرم بر این که تو الله هستى، بجز تو معبود دیگرى «به حق» وجود ندارد، تو یگانه‌اى و شریکى ندارى، و محمّد صلی الله علیه وسلم بنده و فرستادۀ تو است». [این دعا 4بار خوانده شود].,أذکار صبح و شب
114,«الهى! هر نعمتى که در این صبح، شامل حال من یا یکى از مخلوقات شده، از طرف تو بوده است، تو شریکى ندارى، پس ستایش و شکر از آنِ تو است».,أذکار صبح و شب
115,«بار الها! در بدنم عافیت ده، بار الها! در گوشم عافیت ده، خدایا! در چشمم عافیت ده، بجز تو معبود دیگرى «به حق» وجود ندارد، از کفر به تو پناه می‌برم، از فقر به تو پناه می‌برم، از عذاب قبر به تو پناه می‌برم، بجز تو معبود دیگرى «به حق» وجود ندارد». [این دعا 3بار خوانده شود].,أذکار صبح و شب
116,«الله براى من کافى است، بجز او معبود دیگرى «به حق» نیست، بر او توکل کردم و او پروردگار عرش بزرگ است». [این دعا هفت مرتبه خوانده شود].,أذکار صبح و شب
117,«الهى! عفـو و عافیت دنـیا و آخرت را از تـو مى‌خواهم. بار الها! عفو و عافیت دین، دنیا، خانواده و مالم را از تو مسألت می¬نمایم. بار الها! عیوب مرا بپوشان و ترس مرا به ایمنى مبدّل ساز. الهى! مرا از جلو، پشت سر، سمت راست و چپ و بالاى سرم، محافظت بفرما، و به بزرگى و عظمت تو پناه مى‌برم از اینکه بطور ناگهانى از طرف پایین کشته شوم».,أذکار صبح و شب
118,«بار الها! اى دانندۀ نهان و آشکار، آفریدگار آسمان ها و زمین، پروردگار و مالک هر چیز، من گواهى مى‌دهم که بجز تو، معبود دیگرى نیست، از شرّ نفس و از شرّ شیطان و دام فریبش، و از اینکه خود مرتکب کار بدى شوم و یا به مسلمانى، بدى برسانم، به تو پناه می‌برم».,أذکار صبح و شب
119,«به نام خدایى که با نام وى هیچ چیز در زمین و آسمان، گزندى نمی‌رساند، و او شنوا و دانا است». [سه بار خوانده شود].,أذکار صبح و شب
120,«به ربوبیت الله، و به داشتن دین اسلام، و پیامبرى محمّد صلی الله علیه وسلم راضى و خشنود هستم». [سه بار خوانده شود].,أذکار صبح و شب
121,«اى زنده و پا برجا! بـه وسیلۀ رحمت تـو از تو کمک می‌خواهم، همۀ امورم را اصلاح بفرما، و مرا به اندازۀ یک چشم به هم زدن به حال خود رها مکن».,أذکار صبح و شب
122,«ما و تمام جهانیان، شب را به صبح رسانیدیم براى خدایى که پروردگار جهانیان است. بار الها! من از تو خوبى امروز، یعنى؛ فتح، پیروزى، نور، برکت و هدایتش را مسألت می‌نمایم از بدى آنچه امروز و بعد از آن، پیش می‌آید، به تو پناه می‌برم».,أذکار صبح و شب
123,«ما بر فطرت اسلام، کلمۀ اخلاص، دین پیامبرمان محمّد صلی الله علیه وسلم و آئین پدرمان ابراهیم؛ صبح کردیم، همان ابراهیمى که فقط به سوى حق، تمایل داشت و فرمانبردار خداوند بود، و از مشرکان نبود».,أذکار صبح و شب
124,«پاک و منزّه است خداوند، و من ستایش او را بیان می‌کنم». [صد مرتبه خوانده شود].,أذکار صبح و شب
125,«بجز الله معبود دیگرى «به حق» نیست، او شریکى ندارد، پادشاهى از آنِ اوست، و او بر هر چیز توانا است». [ده بار بخواند و هنگام تنبلى و کسلی و افسردگی، یک بار بخواند].,أذکار صبح و شب
126,«هیچ معبودى به جز الله «به حق» وجود ندارد، یکتاست و شریکى براى او نیست، پادشاهى و حمد از آنِ اوست، و او بر هر چیز تواناست». [هنگام صبح، صدبار بخواند].,أذکار صبح و شب
127,«تسبیح و پاکى الله و ستایش او را به تعداد آفریدگانش و خشنودی¬اش و سنگینى عرشش و جوهر سخنانش، بیان می‌نمایم».[هنگام صبح، سه بار بخواند],أذکار صبح و شب
128,«بار الها! از تو علم سودمند، رزق پاک و عمل مقبول مسألت می‌نمایم». [هنگام صبح آن را بخواند],أذکار صبح و شب
129,«من از الله طلب آمرزش می‌کنم و به سوى او بر می‌گردم». [روزانه صد بار گفته شود],أذکار صبح و شب
130,«أَعُوْذُ بِكَلِمَاتِ اللهِ التَّامَّاتِ مِنْ شَرِّ مَا خَلَقَ». [هنگام شب، سه بار خوانده شود].,أذکار صبح و شب
131,«بار الها! بر پیامبرمان محمّد سلام و درود بفرست».[هنگام صبح، ده بار خوانده شود],أذکار صبح و شب
132,«تمام ستایش‌ها از آنِ خدایى است که پس از میراندن ما را زنده کرده است، و بازگشت به سوى اوست».,أذکار هنگام بیدار شدن از خواب
133,«هیچ معبودى به جز الله «به حق» وجود ندارد، یکتاست و شریک ندارد، و پادشاهى و ستایش از آنِ اوست، و او بر هر چیز تواناست. الله پاک و منزّه است، و حمد از آنِ اوست، و هیچ معبودى به جز الله «به حق» وجود ندارد، و خدا بزرگترین است، و هیچ حول و قدرتى بجز از طرف خداى بلندمرتبه و بزرگ نیست. خدایا! مرا بیامرز».,أذکار هنگام بیدار شدن از خواب
134,«تمام ستایش‌ها مر خدایى راست که به جسمم سلامت بخشید، و روحم را به من بازگرداند، و به من اجازه ذکرش را داد».,أذکار هنگام بیدار شدن از خواب
135,«مسلماً در آفرينش آسمانها و زمين، و پشت سر هم آمدن شب و روز، نشانه ها و دلائلى براى خردمندان است، كسانى كه ايستاده و نشسته و بر پهـلوهاى‌شان افتـاده، خـدا را ياد می‌كنند و دربارۀ آفرينش آسمانها و زمين مى‌انديشند «و به زبان حال وقال مى‌گويند:» پروردگارا! اين را بيهوده و عبث نيافريده‌اى. تو منزّه و پاكى، پس ما را از عذاب آتش محفوظ دار. پروردگارا! بى‌گمان تـو هر كه را به آتش در آرى، براستى خـوار و زبـونش كرده‌اى، و ستمكاران را ياورى نيست. پروردگارا! ما از منادى -پيامبر ج- شنيديم كه -مردم را- به ايمان بـه پروردگارشان مى‌خواند، و ما ايمان آورديم. پروردگارا! گناهان ما را بيامرز، و بديهایمان را بپوشان، و ما را با نيكان بميران. پروردگارا! آنچه را كه با پيغمبران خود به ما وعده داده‌اى، به ما عطا كن، و در روز رستاخيز ما را خوار و زبون مگردان، بى‌گمان تو خلاف وعده نخواهى كرد. پس پروردگارشان دعاى ايشان را پذيرفت، و پاسخشان داد كه من عمل هيچ صاحب عملى از شما را كه انجام گرفته باشد، خواه زن باشد يا مرد، ضايع نخواهم كرد. بعضى از شما از بعض ديگر تولد شده ايد. «و همگى هم نوع و هم جنس می‌باشيد» آنان كه هجرت كردند، و از خانه‌هاى خود رانده شدند و در راه من اذيت و آزار كشيدند و جنگيدند و كشته شدند، به يقين گناهانشـان را مى‌بـخشم، و در بهشتـى جاى مى‌دهم كه از زير «درختان» آن، نهرها در جريان است، اين پاداش از سوى خداست، و پاداش نيكو تنها نزد خـداست. رفت و آمد كافران در شهرها، تو را نفريبد. «اين» متاع ناچيزى است، سپس جايگاهشان دوزخ است، و چه بد جايگاهى است، ولى آنهايى كه از پروردگارشان مى‌ترسند، بهشت از آنِ ايشان است كه در زير «درختان» آن نهرها جارى است، و جاودانه در آن می‌مانند، اين پاداشى از جانب خدا است. و آنچه در نزد خداست براى نيكان بهتر است. برخى از اهل كتاب هستند كه به خدا و بدانچه بر شما نازل شده و بدانچه بر خود آنان نازل گرديده ايمان دارند، در برابر خدا فروتن بوده، آنها هرگز آيات خدا را به بهاى ناچيز «دنيا» نمى‌فروشند، پاداش ایشان در نزد پروردگارشان است، خداوند به سرعت حساب بندگان را رسیدگى مى‌کند، اى مؤمنان! شکیبائى ورزید، و استقامت و پایدارى کنید، و مراقبت به عمل آورید، و از خدا بترسید تا اینکه رستگار شوید».,أذکار هنگام بیدار شدن از خواب
136,«هیچ معبودى بجز الله «به حق» یکتا و قادر مطلق، وجود ندارد. پروردگار آسمان‌ها و زمین و آنچه در میان آنهاست، خداوند شکست ناپذیر، بسیار آمرزنده».,دعای هنگام غلتیدن از پهلو به پهلو در شب
137,«به وسیلۀ کلمات کامل الهى «یعنی؛ کلام کامل و بی نقص خداوند»( ) از خشم و مجازات او، بدى بندگانش و سوسه‌هاى شیاطین و از اینکه آنها نزد من بیایند به خدا پناه می‌برم».,دعای موقع هول و هراس و پریشانی هنگام خواب
138,"1- «سه بار به طرف چپ خود فوت کند [فوتى که با کمى رطوبت آب دهان همراه باشد]».
2- «سه بار از شیطان و از شر آنچه که دیده است به الله پناه برد».
3- «در مورد آن با کسى صحبت نکند».
4- «پهلوى خود را جابجا کند».",اعمالی که پس از دیدن رؤیا یا خواب بد باید انجام گیرد
139,«اگر خواست برخیزد و نماز بخواند».,اعمالی که پس از دیدن رؤیا یا خواب بد باید انجام گیرد
140,«الهى! مرا در زمرۀ‌ کسانى قرار ده که آنها را هدایت کرده‌اى، و مرا جز کسانى قرار ده که به آنها عافیت عطا فرمودى. الهى! مرا جزو کسانى قرار ده که تو یاور آنانى، و هر چه که به من عنایت فرموده‌اى، مُبارکش بگردان، و مرا از قضاى بد، حفاظت کن، توئى که حکم می‌کنى، احدى بر تو حاکمیت ندارد، همانا کسیکه تو او را حمایت کنى، ذلیل و خوار نمی‌شود، و کسى که تو با او دشمنى کنى هرگز عزت نمى‌یابد. پروردگارا! تو بابرکت و بلندمرتبه هستى».,دعای قنوت در نماز وتر
141,«الهى! از خشم تو به خشنودیت، و از عذاب تو به عفوت، پناه مى‌برم، از خشمت به تو پناه می‌برم. الهى! من نمى‌توانم تو را آنطور که شایسته‌اى، مدح کنم، تو آنچنانى که خود را مدح کرده‌اى».,دعای قنوت در نماز وتر
142,«بـار الها! فقط تو را بندگى مى‌کنیم، و بـراى تـو نـماز می‌خوانیم، و تـو را سجده می‌نمائیم، و به سوى تو تلاش می‌کنیم «عملى انجام می‌دهیم که به تو نزدیک شویم» و به رحمت تو امیدواریم، و از عذاب تو می‌ترسیم، هر آینه عذاب به کفار خواهد رسید. بار الها! از تو مدد مى‌جوییم، و آمرزش می‌خواهیم، و براى تو ثناى نیک می‌گوییم، و به تـو کفر نمی‌ورزیم، و به تو ایمان می‌آوریم، و براى تو خشوع می‌کنیم، و از کسى که به تو کفر می‌روزد، کناره می‌گیریم».,دعای قنوت در نماز وتر
143,سه بار «سُبْحَانَ الْمَلِكِ الْقُدُّوْسِ» بگوید و بار سوم با صداى بلند و کشیده «رَبِّ الْمَلاَئِكَةِ وَالرُّوْحِ» را به آن بیفزاید,ذکر پس از سلام نماز وتر
144,«الهى! من بنده ى تو و فرزند بنده و کنیز تو هستم، پیشانى من «زمامم» در دست تو است، فرمان تو در حق من نافذ است، قضاوتت در حق من عین عدالت است. الهى! من بوسیلۀ هر اسمى که خـود را بـا آن مسمّى کرده‌اى، یـا در کتابت نازل کرده‌اى، یا به یکى از مخلوقاتت تعلیم داده‌اى، یا ترجیح داده‌اى که نزد تو در علم غیب بماند، از تو مسألت می‌نمایم که قرآن را بهار دل، نور سینه، برطرف کنندۀ غم و اندوه من بگردانى».,دعای هنگام غم و اندوه
145,«بار الها! من از غم و اندوه، و ناتوانى و سستى، بخل و ترس، سنگینى وام، غلبۀ مردان، به تو پناه می‌برم».,دعای هنگام غم و اندوه
146,«هیچ معبودى بجز خداى بزرگ و بردبار «به حق» وجود ندارد. هیچ معبودى جز الله که پروردگار عرش بزرگ است «به حق» وجود ندارد. هیچ معبودى به جز الله که پروردگار آسمان ها و زمین و عرش گرامى است «به حق» وجود ندارد».,دعا به هنگام مشقت
147,«اى الله! به رحمت تو امیدوارم، مرا به اندازۀ یک چشم به هم زدن به حال خودم وامگذار، و تمام امورم را اصلاح کن، بجز تو معبود دیگرى «به حق» وجود ندارد».,دعا به هنگام مشقت
148,«هیچ معبودى به جز تو «به حق» وجود ندارد، پاک و منزّه هستى و من از زمرۀ ستمکاران بودم».,دعا به هنگام مشقت
149,«الله، الله پروردگار من است و هیچ چیزى را براى او شریک قرار نمی‌دهم».,دعا به هنگام مشقت
150,«الهى! ما تو را در برابرشان «دشمنان» قرار می‌دهیم و از شرارت¬هاى آنها به تو پناه می‌آوریم».,دعای هنگام روبرو شدن با دشمن یا صاحب قدرت
151,«الهى! تو یار و مددکار من هستى، به کمک تو تاخت و تاز می‌نمایم، و به کمک تو «بر دشمنان» حمله می‌کنم، و با مدد تو می‌جنگم».,دعای هنگام روبرو شدن با دشمن یا صاحب قدرت
152,«الله براى ما کافى است، و بهترین کارساز است».,دعای هنگام روبرو شدن با دشمن یا صاحب قدرت
153,«یا الله! اى پروردگار هفت آسمان، پروردگار عرش بزرگ، در برابر فلانى فرزند فلانى و دار و دسته‌اش که از مخلوقات تو هستند، پناه من باش، و از اینکه کسى از آنها بر من ظلم کند، یا طغیان نماید؛ زیرا هرکس به تو پناه آورد، عزّت مى‌یابد، همانا ستایشِ تو والاست و جز تو معبودى «به حق» نیست».,دعای کسی که از ظلمِ فرمانروا می‌ترسد
154,«الله بزرگتر از همه است، الله از تمام مخلوقاتش با عزّت¬تر است، الله از آنچه که من می‌ترسم و پرهیز می‌کنم، نیرومندتر است، اوست که هفت آسمان را از این که بر زمین بیـفتند، نگه مى‌دارد، و آسمان بر زمین نمى‌افتد مگر به اجازۀ او. بار الها! از شرّ فـلان بنـده‌ات و لشکریان، پیروان و طرفـداران جن و انس¬اش، تو پناه من باش؛ چرا که ثناى تو والاست و هرکس به تو پناه آورد، عزّت مى‌یابد و ستایش تو نیکو است و پناهنده به تو باعزّت است و نامت مُبارک است و بجز تو معبود دیگرى «به حق» وجود ندارد».,دعای کسی که از ظلمِ فرمانروا می‌ترسد
155,«پروردگار! اى فرودآورندۀ کتاب، و اى سریع الحساب! دشمنان را شکست بده. الهى! آنها را شکست بده و متزلزل بگردان».,دعای علیه دشمن
156,«اى الله! تو در برابر دشمنان بهر طریق که می‌خواهى، مرا کفایت فرما».,دعای کسی که از گروهی میترسد
157,«به الله پناه ببرد».,دعای کسی که در ایمان دچار شک و وسوسه شده است
158,بگوید: «به الله و فرستادگانش ایمان آوردم».,دعای کسی که در ایمان دچار شک و وسوسه شده است
159,«او اوّل است که آغازى ندارد، و آخر است که پایانى ندارد، و آشکار است که همه چیز بر او دلالت دارد، و پنهان است که حواس انسان بر او احاطه ندارد، او به همه چیز آگاه است».,دعای کسی که در ایمان دچار شک و وسوسه شده است
160,«اى الله! مرا با رزق حلالت، کفایت کن، و رزق حرام نصیبم مگردان، و با فضل خود از دیگران بى نیاز کن».,دعا برای ادای قرض و بدهی
161,«بار الها! من از غم و اندوه، ناتوانى و سستى، بُخل و ترس و سنگینى بدهى، و غلبۀ مردان به تو پناه می‌برم».,دعا برای ادای قرض و بدهی
162,«من از شیطان رانده شده به الله پناه می‌برم».,دعای وسوسه در نماز و قرائت قرآن
163,«الهى! انجام هیچ کارى آسان نیست مگر آن را تو آسان بگردانى و توئى که هرگاه بخواهى، مشکل را آسان می‌گردانى».,دعا برای انجام کار مشکل
164,«هر بنده‌اى که مرتکب گناهى شد، سپس خوب وضو گرفت و دو رکعت نماز خواند و از خدا طلب آمرزش نمود، خداوند او را می‌بخشد».,آنچه که مرکتب گناه باید بگوید و انجام دهد
165,«پناه بردن از شیطان به الله».,دعای طرد شیطان و وسوسه‌هایش
166,«أذان گفتن».,دعای طرد شیطان و وسوسه‌هایش
167,«با ذکر و قرائت قرآن».,دعای طرد شیطان و وسوسه‌هایش
168,«همان پیش آمد که تقدیر الله بود، هر چه الله بخواهد، همان می‌شود».,دعای هنگام حادثۀ ناگوار و یا شکست در کار
169,«کسى که صاحب فرزندى شد، به او بگوید: «خداوند در آن چه که به تو عنایت کرده است، برکت بدهد، به تو توفیق شکرگزارى عطا فرماید، و امیدوارم که فرزندت به کمال برسد و تو از نیکى او بهره مند شوى»، و او در جواب بگوی: (برکت خداوند براى تو و بر تو باد! خداوند به تو پاداش نیک عطا فرماید و مانند این را نیز به تو بدهد و ثوابت را افزون فرماید».,تبریک به کسی که صاحب فرزند شده و جواب آن
170,«من شما دو نفر «حسن و حسین» را به وسیلۀ کلمات کامل الله از بدى هر شیطان و جانور زهردار و زخم چشم به حفظ خدا می‌سپارم».,دعا برای محافظت فرزند
171,«هیچ باکى نیست، این بیمارى به خواست خداوند، پاک کنندۀ «گناهان» است».,دعا برای مریض هنگام عیادتش
172,«از خداوند عظیم، پروردگار عرش بزرگ، می‌خواهم که تو را شفا دهد». (هفت بار بخواند),دعا برای مریض هنگام عیادتش
173,رسول الله صلی الله علیه وسلم فرمودند: «هرگاه مردى به عیادت برادر مسلمانش برود، تا وقتى که آنجا می‌رود و مى‌نشیند، در میان میوه‌هاى چیده شدۀ بهشت، قدم بر می‌دارد، پس زمانى که آنجا نشست، رحمت او را فرا می‌گیرد، و اگر هنگام صبح به عیادت برود، هفتاد هزار ملائکه تا شب بر او درود می‌فرستند، و اگر شب به عیادت برود، هفتاد هزار ملائکه تا صبح بر او درود می‌فرستند».,فضیلت عیادت مریض
174,«بار الها! مرا ببخش، و بر من رحم کن، و مرا به رفیق أعلى ملحق ساز».«یعنى رسول الله صلی الله علیه وسلم ، پیامبران علیهم السلام، ملائکه و بندگان صالح».,دعای مریضی که از زندگی ناامید شده
175,«پیامبر صلی الله علیه وسلم هنگام مرگ دست هایش را در آب فرو می‌برد و صورتش را با آنها مسح می‌کرد و می‌فرمود: هیچ معبودى بجز الله «به حق» وجود ندارد، همانا مرگ داراى سختى و دشوارى است».,دعای مریضی که از زندگی ناامید شده
176,«هیچ معبودى به جز الله «به حق» وجود ندارد، یکتاست و شریک ندارد، و پادشاهى و ستایش از آنِ اوست، و او بر هر چیز تواناست. الله پاک و منزّه است، و حمد از آنِ اوست، و هیچ معبودى به جز الله «به حق» وجود ندارد، و خدا بزرگترین است، و هیچ حول و قدرتى بجز از طرف خداى بلندمرتبه و بزرگ نیست».,دعای مریضی که از زندگی ناامید شده
177,«هرکس آخرین کلامش لاَ إِلَهَ إِلاَّ اللهُ باشد، وارد بهشت می‌گردد».,تلقین لاَ إِلَهَ إِلاَّ اللهُ به شخص در حال احتضار
