id,thikr,at
117,"Ya Ubangiji ina rokonka afuwa da lafiya a Dauniya da lahira Ya Ubangiji ina rokonka afuwa da da lafiya, a cikin Acikin Duniya ta da Ahalina da Dukiya ta Ya Ubangiji ka Suturta Al'aura ta kuma ka amintar da ni abinda nake tsoro, Ya Ubangiji ka kiyaye ni a gabana da baya na, da dama na da haguna da sama na da kasa na kuma ina neman tsari da girmanka kada a hallaka ni ta karkashina",Zikiran safe da yamma
118,Ya Ubangiji Masanin fake da fili wanda ya halicci sama da kasa ubangijin komai kuma mai mulkinsu na shaida babu wani ubnagiji sai kai ina neman tsarinka daga sharrin kaina da sharrin shaidan da mataimakansa ko kuma inyi wani zunubi ko injawo shi ga wani Musulmi,Zikiran safe da yamma
119,Da sunan Allah wanda babu abinda yake utarwa da fadin sunansa a cikin sama ne ko kuma a kasa kuma shi mai ji ne masani,Zikiran safe da yamma
120,Na yarda da Allah shi ne Ubangiji kuma Musulunci shi ne Addini kuma Annabi Muhammadu shi ne Annabi (Sau Uku),Zikiran safe da yamma
121,Ya rayayye tsayyae da kansa ina neman agajinka da rahamarka ka inganta mun al'amura na baki daya kuma kada ka barni da kaina ko daidai da kiftawar Ido,Zikiran safe da yamma
122,"Mun wayi gari kuma mulki yana hannun Allah Ina rokonka Alkairin wannan rana budinta da Nasararta da haskenta da albarkarta da kuma shiriyarta, kuma ina neman tsarinka daga sharrinta da sharrin duk abinda yake cikin ta da sharrin abinda yake bayanta",Zikiran safe da yamma
123,"Mun wayi gari akan turbar Addinin Musulunci, kuma kan kalmar tsarkake Addini kuma kan Addinin Annabinmu Muhammad kuma kan tafarkin Babanmu Annabi Ibrahim wanda ya tsaya kyam kan Addini bai kasance cikin masu shika ba",Zikiran safe da yamma
124,Tsarki ya tabbata ga Allah da kuma godiya ( Sau dari ),Zikiran safe da yamma
125,Babu wani Ubangiji da ya cancanci a bauta masa da gaskiya sai Allah shi kadai wanda bashi da Abokin tarayya Mulki nasa ne haka ma godiya kuma shi mai Iko ne akan komai ( Sau goma) ko ( Sau daya in ya gaji),Zikiran safe da yamma
126,Babu wani Ubangiji da ya cancanci a bauta masa da gaskiya sai Allah shi kadai bashi da abokin tarayya Mulki nasa ne haka ma godiya kuma shi mai iko ne akan komai,Zikiran safe da yamma
127,"Tsarki ya tabbata ga Allah da godiyarsa, yawan halittarsa da kuma yardarsa, da kuma nauyin Al'arshinsa da kuma yawan Kalmominsa, ( Sau Uku safe )",Zikiran safe da yamma
128,"Ya Ubangiji ina rokonka Ilimi mai amfani, da Arziki mai albarka, da aiki karbabbe ( Da safe)",Zikiran safe da yamma
129,Ina neman gafarar Allah kuma ina tuba izuwa gare shi ( Sau dai),Zikiran safe da yamma
130,Ina neman tsari da kalmomin Allah cikakku daga sharrin abinda ya halitta,Zikiran safe da yamma
131,Yace: Allah kayi salati da tsira ga Anabinmu Muhammad ( Sau goma ),Zikiran safe da yamma
132,"Ma’ana: Dukkan godiya ta tabbata ga Allah wanda ya rayar da mu bayan ya dauke ranmu (nufashi), kuma gare shi ne makoma take .",Zikirin tashi daga bacci
133,"Ma’ana: Babu wani abin bautawa da cancanta sai Allah, shi kadai yake ba shi da abokin tarayya, mulki da godiya na sane, kuma shi akan dukkan komai mai iko ne, tsarki ya tabbata ga Allah, godiya ta tabbata ga Allah, kuma babu wanda ya cancan abauta masa sai Allah, Allah mai girma, babu wata dabara kuma babu karfi sai ga Allah madaukaki mai girma, Ubangi ka gafarta mini.",Zikirin tashi daga bacci
134,"Dukkan godiya ta tabbata ga wanda ya bani lafiya a jikina, kuma ya dawo mini da raina kuma ya bani izinin ambaton sa .",Zikirin tashi daga bacci
135,"Ayoyin guma 11 na karshe suratul Al imrana. (wato fadin Allah mai girma da daukaka):

Ma’ana: Lalle a cikin halittar sammai da kasa, da kuma jujjuyawar dare da yini to akwai abubuwan la’akari ga ma’aboda hankula. Su ne wadanda suke anbaton Allah a tsaye da kuma zaune da kuma gefan jukkunansu, kuma suna tunani a halittar sammai da kasa, (suna cewa Ya) Ubangijin mu ba ka halicci wannan don wasa ba, tsarki ya tabbata a gareka to ka tsare mu azabar wuta. (Ya) Ubangijn mu! Lalle ne kai duk wanda ka shigar da shi wuta to hakika ka tozartar da shi, kuma kafirai ba su da mataimaka. 
 (Ya) Ubangijin mu! Lalle ne mu mun ji maishela yana kira akan ku yi imani da Ubangijinku to mun yi imani, (Ya) Ubangijin mu ka gafarta mana zunuban mu, kuma ka kankare mana laifukan mu kuma ka dauki rayukan mu tare da mutanan kwarai. (Ya) Ubangijin mu! Kuma ka ba mu abinda ka yi mana alkawarinsa akan (har sunan) Manzanninka, kuma kada ka kunyata mu ranar alkiyama, lalle ne kai ba ka saba alkawari. 
    Sai Ubangijin su ya amsa musu (cewa) lalle ni ba na tozartar da aikin mai aiki daga cikinku daga namiji ko mace, sashinku daga sashi, to dukkan wadanda suka yi hijira kuma aka fitar da su daga gidajansu aka kuma cutar da su akan hanya ta, kuma suka yi yaki kuma aka kashe su hakika zan kankare musu laifukansu kuma hakika zan shigar da su gidaje na aljanna da koramu suke gudana daga karkashinsu (wannan) ladane daga wurin Allah, kuma Allah a wurinsa ne kyakkyawan lada yake. 
 Kada jujjuyawar da kafirai suke yi a garuruwa ya rudar da kai. Jin dadine kadan, sannan makomarsu jahannama, kuma ta yi muni ta zama shinfida. Saidai dukkanin wadanda suka ji tsoron Ubangijinsu suna da gidaje na aljanna da koramu suke gudana daga karkashin su masu dawwamane a cikinta, garace daga wurin  Allah, kuma abinda yake a wurin Allah shi ne ya fi ga mutanan kwarai.
  Kuma hakika akwai daga cikin wadanda aka baiwa littafi wadanda tabbas suna yin imani da Allah da kuma abinda aka saukar  zuwa gareku da kuma abinda aka saukar zuwa garesu suna masu kankan-da-kai ga Allah, ba sa musanya ayoyin Allah da kudi kadan, wadannan suna da ladansu a wurin Ubangijinsu, lalle Allah mai saurin hisabi ne.
  Ya ku wadanda suka yi imani! Ku yi hakuri ku cije kuma ku yi dako ku ji tsoron Allah domin ku rabauta. (Suratu Ali Imran, aya ta:190-200).",Zikirin tashi daga bacci
136,"Babu wanu Ubangiji da ya cancanci a bauta masa da gaskiya sai shi kadai kwara daya kuma mai rinjaye, kuma Ubangijin sammai da kasa, da abinda yake tsakaninsu mabuwayi mai yawan gafara",Addu’a idan ya juya cikin dare
137,Ina neman tsarin Allah da kalmominsa cikakku daga fushinsa da azabarsa da sharrin bayinsa da kuma shafar shaidano ko kuma su kusance ni,Addu’ar firgici cikin dare
138,"1. Zai yi tofi uku a hagunsa 
2. kuma zai nemi tsari daga abinda ya gani na shaidan sau uku 
3. kuma kada ya gaya wa kowa
4. kuma zan canza bangaren kwanciyarsa,",Abinda zai yi wanda ya yi mafarki
139,,Abinda zai yi wanda ya yi mafarki
140,"Ya Ubangiji ka shiryar da ni cikin wadanda ka shiryar ka bmani lafiya cikin wadanda ka bawa, kuma kafi mun albarka cikin wadanda kayiwa, kuma ka kiyaye ni daga sharrin abinda ka kaddara, domin kaine mai hukunci kuma babu mai hukunta ka, domin bazai kaskanta ba duk wanda ya jibance ka, kuma bazai taba daukaka ba duk wanda ya kayi fushi da shi, tsarki ya tabbata a gareka ya Ubangiji kuma ka daukaka.",Addu’ar Alkanut
141,"Ya Ubangiji lallai ina neman tsari da yardarka daga fushinka da afuwarka daga Ukubarka, kuma ina neman tsarinka daga gareka, ba zan iya kidanye yabo a gareka kawai kamar yadda ka yabi kanka.",Addu’ar Alkanut
142,"Ya Ubangiji kaikadai muke bauta, kuma gareka muke Sa'ayi daga sassarfa, kuma muna tsoron Azabarka, Lallai cewa Azabarka ga kafirai mai riska ce, Ya Ubangiji Lallai muna neman taimakonka kuma muna neman gafararka, muna yaba maka alkairinka, kuma bama kafirce maka kuma muna yin Imani da kai, kuma muna kankan da kai a gare ka, kuma muna yanke hulda da duk wanda ya kafirce maka.",Addu’ar Alkanut
143,(Tsarki ya tabbata ga Sarki Mai tsarki) Sau uku ta ukun ya bayyana ta kuma ya ja Murya a cikinta ya ce: ( Ubangijin Mala'iku da Jibrila),Zikiri bayan sallamewa daga wuturi
144,"Ya Ubangiji ni Bawanka ne dan bawanka dan baiwarka, makwankwadar kaina tana hannunka, kuma duk abinda ka Hukunta akaina, kuma Adalci ne Hukuncinka a gareni, ina rokonka da dukkan suna da yake naka wanda ka kira kanka da shi, ko ka saukar da shi a cikin littafinka, ko ka sanar da wani daga cikin bayinka, ko ka fifita saninsa akankin kanka, kasanya Alqur'aniKakar zuciya ta, da hasken zuciya ta, da kuma yayewar bakin ciki na, da tafiyar damuwa.",Addu’ar bain-ciki da damuwa
145,"Ya Ubangiji lallai ni ina neman tsari dakai daga Bacin rai da kuma damuwa, da gajiyawa da Kasala, da rowa da tsoro, da dabaibayewar bashi da galabar Mutane",Addu’ar bain-ciki da damuwa
146,"Babu wani Ubangiji sai Allah Mai girma kuma mai hakuri, babu wani Ubangiji sai Allah Ubangijin Al'arshi Mai girma, Babu wani Ubangiji Sai Allah Ubangijin sammai da Kasa  kuma Ubangijin Al'arshi Maigirma.",Addu’ar kunci
147,"Ya Ubangiji Rahamarka nake kauna, kada kabarni da kaina ko kiftawar Ido, kuma ka ingantamun sha'anina baki daya, Babu wani Ubangiji sai kai",Addu’ar kunci
148,Babu wani Ubangiji sai kai tsarki ya tabbata gareka lallai na kasance cikin wadanda suka zalunci kansa,Addu’ar kunci
149,( Allah Allah Shine Ubangijina bana hadashi da komai a cikin bauta ),Addu’ar kunci
150,Ya Ubangiji Muna sanyaka kan wuyansu kuma muna neman tsarinka daga sharrinsu,Addu’ar haduwa da makiyi da mai mulki
151,"Ya Ubangiji Kai ne Karfina kuma kai ne mai taimako na, kuma dakai na ke kariya, kuma da kai nake kafuwa, kuma da kai nake yin Yaki",Addu’ar haduwa da makiyi da mai mulki
152,,Addu’ar haduwa da makiyi da mai mulki
153,"Ya Ubangiji Ubangijin Sammai bakwai , Ubangijin Al'arshi Mai girma, ka zamanto mun Kariya daga wane dan wane, da kuma rundunarsa daga cikin Haluttunka, kan daya daga cikinsu yayi mun Ta'adanci, wanda duk ka tsare to ya daukaka, kuma yabonka ya ya daukaka, kuma babu wani Ubangiji Sai kai.",Addu’ar wanda ya ji tsoron mai mulki
154,"Allah shi ne mafi girma, Allah shi ne mafi girma daga halittarsa baki daya, Allah shi ne mafi girman abinda nake tsoro kuma nake kiyaya, ina neman tsarin Allah wanda babu wani Ubangiji da ya cancanci a bauta masa da gaskiya sai shi, wanda yake rike da sammai bakwai da basu fado kasa ba sai da izininsa, daga sharrin bawanka wane, da rundunarsa da mabiyansa da yan korensa, na daga Aljanu da Mutane, Ya Ubangiji ka zamar mun mai kariya daga sharrinsu, Yabonka ya daukaka, kuma kariyarka ta girmama, kuma sunanka ya tsarkaka, babu wani Ubangiji in ba kai ba.",Addu’ar wanda ya ji tsoron mai mulki
155,"Ya Ubangiji wanda ya saukar da littafin, mai gaggawar hisabi, ka rusa rundunar, Ya Ubangiji ka rusa su kuma ka girgizasu.",Addu’a akan makiyi
156,Ya Ubangiji ka isar musu da abinda kaso,Abinda zai fada wanda ya ji tsoron wasu mutane
157,"(Ya nemi tsarin Allah)
(kuma yayi watsi da waswasin da yake ciki)",Addu’ar wanda aka jarrabeshi da shakka a Imani
158,kace: Nayi Imani da Allah da Manzanninsa,Addu’ar wanda aka jarrabeshi da shakka a Imani
159,Ka karanta fadin Allah Madaukakin Sarki:  Shi ne na farko kuma shi ne na karshe kuma shi ne bayyanan ne kuma shi ne boyayye kuma shi mai iko ne akan komai,Addu’ar wanda aka jarrabeshi da shakka a Imani
160,Ya Ubangiji ka isarmun da halas din ka daga Haram dinka kuma ka wadata ni da falalarka daga wani ba kai ba,Addu’ar biyan bashi
161,"Ya Ubangiji Lallai ina neman tsari dakai daga bakin ciki da bacin rai, da kuma gajiyawa da kuma kasala, da rowa da kuma tsoro, dabaobayewar Bashi da Rinjayayar mazaje akaina.",Addu’ar biyan bashi
162,"Ina neman tsari da Allah daga Shaidan abin Jefewa, sai yai tofi a hagunsa sau uku",Addu’ar mai wasuwasi a sallah da karatu
163,"Ya Ubangiji babu sauki sai abinda ka sanya shi mai sauki, kuma kai kake maida wahala ta zama sauki",Addu’ar wanda al’amari ya yi mishi tsauri
164,"Babu wani bawa da zai yi wani Zunubi sannan ya ya kyautata Alwala, sannan ya tashi yayi Sallah Raka'a biyu, sannan ya nemi gafarar Allah face sai Allah ya gafarta Masa.",Abinda zai fada ya kuma aikata wanda ya aikata zunbi
165,Neman tsarin Allah daga shi,Addu’ar koran shaidani da kuma wasuwasinsa
166,Kiran Sallah,Addu’ar koran shaidani da kuma wasuwasinsa
167,Azkar da karatunAlqurani,Addu’ar koran shaidani da kuma wasuwasinsa
168,"Haka Allah ya kaddara, kuma abinda ya ga dama ya aikata.",Addu’a alokacin da wani abu ya faru wanda ba ya so ko kuma aka rinjayeshi
169,"Allah ya sanya maka albarka a baiwar da ya yi maka, kuma ya sa ka gode wa mai kyautar, kuma Allah ya sa ya kai karfinsa, kuma ya azurtaka da biyayyarsa.
Sai shi kuma da aka yi wa barka ya ce:
Allah ya yi maka albarka, ya sanya maka albarka ya kuma saka maka da alheri, kuma Allah ya azurtaka da irinsa, Allah ya bada lada",Barka ga wanda aka yi wa haihuwa da amsarsa
170,"Ma’aikin Allah (s.a.w) ya kasance yana yi wa Alhasan da Alhusaini addu’ar neman tsari yana cewa:  Ina nema muku tsari da kalmomin Allah cikakku daga dukkanin shaidani  da canfecanfe, haka kuma daga dukkanin ido memugun nufi.",Abinda ake karantawa yara domin neman tsari
171,"Karka damu, kankarar zunubine in Allah ya so.",Addu’ar da ake yi wa maralafiya idan an je gaidashi
172,"Ina rokon Allah mai girma, Ubangijin al’arshi mai girma da ya warkar da kai. ( So bakwai)",Addu’ar da ake yi wa maralafiya idan an je gaidashi
173,"Ma’aikin Allah (S.A.W) ya ce:
Idan mutum ya gaida dan’uwansa musulmi da ba shi da lafiya, to ya tafi ne akan hanyar aljanna har ya zauna, idan ya zauna kuma rahama ta lullube shi. Idan da safe ne mala’iku dubu saba’in ne za su yi masa salati har yamma ta yi. Idan kuwa da yamma ne to mala’iku dubu saba’in za su yi masa salati har gari yaw aye",Falalar gaida maralafiya
174,"Ya Allah ka gafarta mini ka kuma yi mini rahama, ka riskar da ni da tawaga madaukaka",Addu’ar maralafi da ya fidda rai da tashinsa
175,Annabi ya sanya hannunsa cikin ruwa lokacin Mutuwarsa yana shafar fuskarsa da su yana cewa : Babu Sarki sai Allah lallai Mutuwa tanada magagi,Addu’ar maralafi da ya fidda rai da tashinsa
176,"Babu abin bautawa da cancanta sai Allah, Allah shi ne mai girma, babu abin bautawa da cancanta sai Allah shi kadai yake, babu abin bautawa da cancanta sai Allah shi kadai yake ba shi da abokin tarayya, babu abin bautawa da cancanta sai Allah, gareshi kadai mulki yake kuma dukkan godiya ta tabbata a gareshi, babu abin bautawa da cancanta sai Allah, babu karfi kuma babu dabara sai ga Allah.",Addu’ar maralafi da ya fidda rai da tashinsa
177,Dukkan wanda karshen maganarsa ta zama fadina: Babu abin bautawa da cancanta sai Allah to ya shiga aljanna.,Lakkanawa maralafiya “Kalmar Shahada”
178,"Lalle mu na Allah ne, kuma lalle mu gareshi za mu koma. Ya Allah Ubangiji! Ka sakanka mini a masifar nan ta wa, ka mayar min da mafi alherinta.",Addu’ar wanda aka jarraba da wata masifa
179,"Ya Allah Ubangiji! Ka gafartawa wane (sai ka fadi sunan sa), ka daga darajarsa a cikin wadanda aka shiryar, ka maye masa azuriyarsa da ya bari, ka gafarta mana kuma ka gafarta masa Ya Ubangijin talikai, ka yalwata masa a kabarinsa ka haskaka masa shi acikinsa.",Addu’a yayin rufewa mamaci ido
180,"Ya Allah Ubangiji! Ka gafarta masa ka ji kansa ka yi masa afuwa ka yafe masa ka girmama mazauninsa ka yalwata makwancinsa, ka wanke shi da ruwa da kankara da sanyi, ka tsarkake shi daga kurakurai kamar yadda ka tsaftace tufafi da yake fari daga datti, ka janza masa gida wanda ya fi gidanshi (na nan duniya), da iyalai wadanda suka fi iyalansa, da mata wacce ta fi matarshi, ka shigar da shi aljanna kuma ka tsare shi daga azabar wuta da kuma azabar kabari.",Karatun sallar jana’iza
181,"Ya Allah Ubangiji! Ka gafartawa rayayyun mu da matattun mu da mahalartan mu da wadanda ba sa nan da kananan mu da manyan mu, da mazan mu da matan mu. Ya Allah Ubangiji! Duk wand aka rayar da shi daga cikin mu to ka rayar da shi akan musulunci, duk kuma wanda ka dauki ranshi daga cikin mu to ka dauki ranshi akan imani. Ya Allah Ubangiji! Kada ka haramta mana ladansa kuma kada ka batar da mu a bayansa.",Karatun sallar jana’iza
182,"Ya Allah Ubangiji! Lalle wane dan wane (sai ka fadi sunansa) yana wurinka, kuma yana neman kariyarka, to ka tsare shi daga azabar wuta, kuma kai ne ma’abocin cika alkawari, to ka gafarta masa kuma ka yi masa rahama, lalle kai ne mai yawan gafara mai yawan jinkai",Karatun sallar jana’iza
183,"Ya Allah Ubangiji! Bawanka dan baiwarka ya bukaci rahamarka, kai kuma mawadacine daga barin yi masa azaba, har in ya kasance mai kyautatawa to ka kara masa a kyautatawar ta sa, idan kuma ya kasance mai laifi ne to ka yafe masa.",Karatun sallar jana’iza
184,"Ya Allah Ubangiji! Ka tsare shi daga azabar kabari.
 idan kuma ya kara da cewa: Ya Allah Ubangiji! Ka sanya shi wata ajiya ce ga mahaifansa, kuma mai ceto, wanda kuma ake amsa masa. Ya Allah Ubangiji ka nauyaya ma’auninsu (su iyayan na shi) sabo da shi, kuma ka girmama ladansu, ka kuma riskar da shi da salihan bayi muminai, ka sanya shi a kulawar (Annabi) Ibrahim, kuma ka tsare shi da rahamarka daga azabar wutar jahim, ka canza masa gida wanda ya fi gidan sa, da iyalai wadanda suka fi iyalansa. Ya Allah Ubangiji! Ka gafarwa magabatan mu da wadanda suka riga mu, da duk wanda ya riga mu imani. To ya yi",Karatun sallar jana’iza ta karamin yaro
185,"Ya Allah Ubangiji! Ka sanya shi ya zama wata ajiyace a gare mu, kuma wani abu da aka gabatar kuma lada.",Karatun sallar jana’iza ta karamin yaro
186,"Lalle na Allah ne duk abinda ya karba, kuma na shi ne duk abinda ya bayar, kuma kowanne abu awurinsa yana da lokaci sananne… ka yi hakuri kuma ka sami lada.
 ida kuma ya kara da fadin:: Allah ya girmama ladanka, kuma Allah kara maka hakuri, Allah kuma ya gafarwa mamacinka To ya yi.",Addu’ar ta’aziyyah
187,"Da sunan Allah, kuma akan sunnar Ma’aikin Allah (S.A.W)",Addu’a yayin sanya mamaci a kabari
188,"Ya Allah Ubangiji! Ka gafarta masa, kuma ka tabbatar da shi.",Addu’a bayan binne mamaci
189,"Amincin Allah ya tabbata a gareku ma’abotan wannan gida wadanda suke muminai da musulmai, kuma lalle mu in Allah ya so masu riskarku ne, Allah ya jikan wadanda suka gabata daga cikin mu da kuma wadanda suka saura, ina roka mana Allah ya yafe mana mu da ku.",Addu’a yayin ziyartar makabarta
190,"Ya Allah Ubangiji! Lalle ni ina rokonka alherinta, kuma ina neman tsari daga sharrinta",Addu’a yayin tasowar iska
191,Ya Allah Ubangiji! Lalle ni ina rokonka alherinta da kuma alherin da ke cikinta da kuma alherin da aka aikota da shi. Kuma ina neman tsarinka daga sharrinta da kuma sharrin da ke cikinta da kuma sharrin da aka aikota da shi.,Addu’a yayin tasowar iska
192,Tsarki ya tabbata ga wanda tsawa take masa tasbihi hadi da gode masa da kuma mala’iku saboda tsoronsa.,Addu’a yayin tsawa
193,"Ya Allah Ubangiji! Ka shayar da mu ruwa mawadaci mai dadi, mai kosarwa mai anfani ba mai cutarwaba yanzu ba sai anjima ba.",Daga cikin addu’o’in sallar rokon ruwa
194,"Ya Allah Ubangiji! Ka shayar da mu, Ya Allah Ubangiji! Ka shayar da mu, Ya Allah Ubangiji! Ka shayar da mu.",Daga cikin addu’o’in sallar rokon ruwa
195,"Ya Allah Ubangiji! Ka shayar da bayinka da dabbobinka, ka watsa rahamarka ka rayar da kasarka wacce ta mutu",Daga cikin addu’o’in sallar rokon ruwa
196,Ya Allah Ka saukar mana daruwa Masu anfani,Addu’a idan aka ga ruwan sama
197,An yi mana ruwa da falalar Allah da kuma rahamarsa.,Zikiri bayan saukar ruwan sama
198,"Ya Allah Ubangiji! Ka juyar mana da shi, kada ya yi mana barna. Ya Allah Ubangiji! A zuba shi akan katangu da magudanu da rafika, da kuma jijiyoyin bishiyoyi.",Daga cikin addu’o’in mark-marka
199,"Allah mai girma. Ya Allah Ubangiji! Ka nuna mana shi cikin kwanciyar hankali da imani da kuma aminci da musulunci da dacewa da duk abinda kake so kuma ka yarda da shi Ya Ubangijin mu, Ubangijin mu kuma Ubangijinka shi ne Allah.",Addu’ar ganin jinjirin wata
200,"Kishi ya tafi, kuma jijiyoyi sun bude, lada kuma ya tabbata da izinin Allah.",Addu’a yayin bude baki
201,Ya Allah Ubangiji! Lalle ni ina rokonka da rahamarka wacce ta yalwaci komai da ka gafarta mini.,Addu’a yayin bude baki
202,Idan dayanku zai ci abinci to ya ce: Da sunan Allah idan kuma ya manta bai fada ba afarkon cin abincin to ya ce:   Da sunan Allah Farko da karshe.,Addu’a kafin a fara cin abin ci
203,Duk wanda Allah ya ciyar da shi abin ci  ko ya shayar da shito ya ce: Ya Allah Ubangiji! Ka sanya mana albarka a cikinsa kuma ka kara mana shi,Addu’a kafin a fara cin abin ci
204,"Dukkan godiya ta tabbata ga Allah wanda ya ciyar da ni wannan kuma ya azurta ni shi ba tare da wata dabara ba, kuma ba da karfi ba.",Addu’a yayin kamala cin abin ci
205,"Dukkan godiya ta tabbata ga Allah godiya mai yawa tsarkakakka mecike da albarka a ciki ba ta da iyaka kuma ba yankewa, kuma ba mai barin Allah Ubangijin mu.",Addu’a yayin kamala cin abin ci
206,"Ya Allah Ubangijin mu! Ka sanya musu albarka a cikin duk abinda ka azurta su da shi, kuma ka gafarta musu ka yi musu rahama.",Addu’ar da bako zai yi wa mai abinci
207,"Ya Allah ka ciyar da wanda ya ciyar da ni, ka kuma shayar da wanda ya shayar da ni.",Addu’a ga wanda ya shayar ko yake son ya shayar
208,"Ya Allah ka azurta su da masu azumi awajen buda baki, kuma ka azurta su da nagargun bayi da su ci abincinsu, kuma Allah ya sa mala’iku su yi muku atddu’a.",Addu’ar da zai yi idan ya yi bude baki a gidan wani
209,"Annabi tsira da amincin Allah su tabbata a gare shi ya ce: “Idan aka kira dayanku cin abinci to ya amsa kiran, idan kuma yana azumi to ya yi addu’a ga wanda ya gayyace shi, idan kuma baya azumi to ya ci abin cin.",Addu’ar da mai azumi zai yi idan aka kawo abin ci kuma shi bai sha ruwa ba
210,"Ya ce: Lalle ni azumi nake yi, kuma ni azumi nake yi”.",Abinda mai azumi zai fada idan wani ya zage shi
211,"Ya Allah ka sanya mana albarka a cikin ‘ya’yan itatuwan mu, ka albarkace mu a garuruwan mu, ka albarkace mu a kwanan awon mu, ka albarkace mu a mudun awon mu",Addu’a a lokacin da aka ga sabon amfanin godana
212,"ldan dayan ku ya yi atishawa to ya ce: Dukkan godiya ta tabbata ga Allah, dan’uwan sa kuma ko wanda ke zaune kusa da shi sai ya ce ma sa Allah ya yi maka rahama. To idan kuma ya fada masa haka, shi kuma ya ce masa Allah ya shiryar da ku kuma ya kyautata halayenku.",Addu’ar atishawa
213,"Allah ya shirye ku, kuma ya kyantata halayenku.",Abinda za’a cewa kafiri idan ya yi atishawa sa ya ce”Alhamdulillah”
214,Allah ya sanya albarka agare ka kuma yayi maka albarka kuma ya hada tsakansku da alhairi,Addu’ar da za’a yi wa ango
215,"Idan dayan ku ya yi auri mace, ko ya sayi mai yi mishi hidima (bawa) to ya ce: Ya Allah lalle ni ina rokonka alherin ta da kuma alherin da ka halicceta akan sa, ina kuma neman tsarinka daga sharrinta da kuma sharrin daka halicceta akan sa.
Idan kuma ya sayi rakumi (wato dukkan abin hawa), to ya rike can samansa sai kuma ya karanta wannan addu’ar.",Addu’ar da ango zai yi wa kansa da kuma addu’ar sayan abin hawa
216,"Da sunan Allah, Ya Allah ka nisantar da ni daga shedan, kuma ka nisantar da shedan abinda ka azurta mu.",Addu’a kafin saduwar aure
217,Ina neman tsarin Allah daga shedan la’ananne.,Addu’a a lokacin fushi
218,"Dukkan godiya ta tabbata ga Allah wanda yay aye mini abinda ya jarrabeka da shi, kuma ya fifita ni akan abubuwa masu yawa da ya halitta fifitawa.",Addu’ar wanda ya ga wanda aka jarraba
219,"Daga Abdullahi dan Umar, Allah ya kara musu yarda, ya kasance yana lissafa (zikirin da) Ma’aikin Allah  a zama guda kafin ya tashi, (yana cewa): Ya Ubangiji ka gafarta mini, ka yafe mini. Lalle kai ne mai karbar tuba kuma mai yawan gafara.",Abinda ake cewa a majalisi
220,"Tsarki ya tabbata a gareka ya Allah, hadi da godiya a gareka, ina shaidawa da babu abin bautawa da cancanta sai kai, ina neman gafararka kuma ina tuba zuwa gareka.",Kaffarar majalisi
221,Kai ma haka,Addu’a ga wanda ya ce: “Allah ya gafarta maka”
222,Allah ya saka maka da alheri.,Addu’a ga wanda ya kyautata maka
223,"Duk wanda ya kiyaye ayoyi goma na farkon Suratul Kahf, to kan an tsare shi daga jujal.
dakuma Yawaita neman tsarin Allah daga fitinan jujal a bayan tahiyar karshe (kafin sallama) a kowacce sallah.",Zirin da Allah ya ke kare mutum daga jujal
224,Wanda ka so ni domin shi to ya so ka,Addu;a ga wanda ya ce: “Ina sonka don Allah”
225,Allah ya sanya maka albarka a iyalanka da kuma dukiyarka.,. Addu’a ga wanda ya bijiro maka da dukiyarsa
226,"Allah ya sanya maka albarka a iyalanka da kuma dukiyar, ai sakamakon bashi shi ne godiya da kuma biya",Addu’ar wanda ya dawo da bashi
227,"Ya Allah Ubangiji! Lalle ne ni ina neman tsarinka da in yi shirka da kai ina sane, ina kuma neman gafararka ga duk abinda ban sani ba.",Addu’ar tsoron shirka
228,Kai ma Allah ya yi maka albarka,Addu’a ga wanda ya ce: Allah ya yi maka albarka
229,"Ya Allah! Babu wani canfi sai fatanka, kuma babu wani alheri sai alherinka, kuma babu wani abin bauta idan ba kai ba.",Addu’ar kyamar camfi
230,"Da sunan Allah dukkan godiya ta tabbata ga Alla. Tsarki ya tabbata ga wanda yah ore mana wannan, kuma ba mu tkasance masu iya rijaya gareshi ba. Kuma lalle mu ga Ubangijin mu hakika masu komawa ne. dukkan godiya ta tabbata ga Allah, dukkan godiya ta tabbata ga Allah,dukkan godiya ta tabbata ga Allah,Allah shi ne mai girma, Allah shi ne mai girma, Allah shi ne mai girma. Tsarki ya tabbata ga reka Ya Allah, lalle ni na zalinci kai na, to ka gafarta mini, lalle fa babu wanda yake gafarta zunubai sai kai.",Addu’ar hawa dabba ko abin hawa
231,"Allah shi ne mai girma, Allah shi ne mai girma, Allah shi ne mai girma, Tsarki ya tabbata ga wanda yah ore mana wannan, kuma ba mu tkasance masu iya rijaya gareshi ba. Kuma lalle mu ga Ubangijin mu hakika masu komawa ne. Ya Allah lalle mu muna rokonta kyawawan al’amura da tsoronka a wannan tafiya ta mu, kuma muna rokonta aiki wand aka yarda da shi. Ya Allah ka sawwake mana wannan tafiya ta mu, ka nade mana nisanta. Ya Allah kai ne ma’abocin mu a cikin wannan tafiya, kuma kai ne halifan mu a cikin iyalan mu. Ya Allah! Ina neman tsarinka daga wahalar tafiya, da abin gani mai sanya bacin rai, da kuma mumnunar makoma ga iyali da dukiya. 
  Idan ya dawo daga tafiyar ta sa, sai kuma ya fadi wannan addu’ar, ya kuma kara da cewa:
Mu masu komawa ne, masu tuba masu bauta, kuma masu godiya ne ga Ubangijin mu.",. Addu’ar tafiya
