id,thikr,at
75,"(subxaanakalaahum wa bixamdika, allaahumaqfir lii,)   (allow  adigaa ka huffan xumaan,rabiganagow mahadna leh, allow ii dambi dhaaf).",Ducada sujuuda
76,"(subbuuxun qudduus rabbul 
)55(malaaikati warruux).<>Waxaa xumaan ka hufnaan badan, ceebla>aanna badan rabbiga malaa>igta iyo malaku jibriilba>>.",Ducada sujuuda
77,"(( Allaahumma laka sajadtu,wabika aamantu ,walaka aslamtu, sajada wajhii lilladii khalaqahu,wasawarahu (fa axsana suwarahu) wa shaqqa samcahu, wa-basarahu, fatabaarakallaahu axsanu-lkhaaliqiin)) .“allow adigaan kuu sujuuday ,adigaana ku rumeeyay, adigaana iskukaa dhiibay, wuxuu u sujuuday wajigaygu allihii abuuray,ee sawiray, una jeexay maqalkiisa(dhagihiisa) iyo aragiisa 
)56((indhihiisa) waxaa baraka badan ceebna ka huffan allihii ugu waangsanaa inta wax abuurta.*la soco abuuritaanku ilaahay ayuu u sugnaaday, qayrkiina wax ma abuuro ee wuu sawiraa.",Ducada sujuuda
78,"(subxaana dil jabaruuti walmalakuuti, walkibriyaai wal cadamati)  “waxaa hufan (xumaan ka hufan) eebaha leh awooda, boqortinimada, kibirka iyo weynaantaba.",Ducada sujuuda
79,"{Allaahummaqfirlii dambii kullahu diqqahu,wa jillahu, wa awalahu wa aakhirahu,wa calaaniyatahu wasirahu}.
)57(“allow ii dambi dhaaf dambigayga dhammaantiis, kiisa yar iyo kiisa weyn, kiisa hore iyo kiisa dambe, kiisa muuqda iyo kiisa qarsoonba>>.",Ducada sujuuda
80,"(allaahumma innii acuudu biridaaka min sakhadika,wa bimucaafaatika min cuquubatika,wa acuudu bika minka laa uxsii thanaa-an calayka,anta kamaa athnayta calaa nafsika.)“allow raalinimadaada ayaan uga magan galayaa xanaaqaaga, cafiskaagana ciqaabtaada , adigaana kuu magangalayaa, mana koobi karo ammaan korkaaga,adigu waa sidaad isku ammaantay.",Ducada sujuuda
81,"{rabbiqfir lii, rabbiqfir lii,}  «rabbiyow ii dambi dhaaf, rabbiyow ii dambi dhaaf»",Ducada fadhiga labada sujuudood u dhexeeya
82,"{allahummaqfir lii, warxamnii, wah-dinii, wajburnii, wa caafinii, warsuqnii, warfacnii}«allow ii dambi dhaaf, oo iina naxariiso, oo i hanuuni, oo i kab, oo i caafi, oo i irsaaq, oo i dallacsii «.",Ducada fadhiga labada sujuudood u dhexeeya
83,"{sajada wajhii lilladii khalaqahu washaqqa samcahu wa basarahu bix-owlihi waquwwatihi fatabaarakallaahu axsanul-khaaliqiin )) . « wuxuu u sujuuday wajigaygu allihii abuuray, ee u jeexay maqalkiisa (dhagihiisa) iyo aragiisa (indhihiisa), kuna jeexay xeeladiisa iyo awoodiisa, (waxaa barakoobay oo xumaan ka hufnaaday allihii ugu wanaagsanaa abuurayaasha) «.*la soco abuuritaanku ilaahay ayuu u sugnaaday, qayrkiina wax ma abuuro ee wuu sawiraa.",Ducada sujuuda tilaawada (quraanka)
84,"(( allaahummaktub lii bihaa 
)60(cindaka ajraa wa dac cannii bihaa wizraa, wajcalhaa lii cindaka thukhraa, wataqabbalhaa kamaa taqabbaltahaa min cabdika daauuda)).<> allow (sujuudan) iigu qor agtaada ajir, igaga dajina xaggayga dambi, iigana yeel agtaada kayd, igana aqbal sida aad uga aqbashay adoonkaagii daauud ahaa>>.",Ducada sujuuda tilaawada (quraanka)
85,"{attaxiyaatu assalawaatu, wadday-ibaatu, assalaamu calayka ayyuhannabi-yu, wa raxmatullaahi wabarakaatuhu, assalaamu calaynaa wa calaa cibaadil-
)61(laahissaalixiina. Ash-hadu an laa ilaaha illalaahu wa ash-hadu anna muxammad-an cabduhu wa rasuuluhu}. «salaamo, salaado (naxariiso) iyo wanaagyo ilaahay ayey u sugnaadeen, nabad galyo korkaaga ha ahaato nabiyahowni,  naxariistii ilaahay iyo barakooyinkiisa, ha ahaadeen korkaaga.salaan korkanaga  ha ahaato iyo korka adoomaha ilaahay ee wanaagsan, waxaan qirayaa in uusan jirin ilaah xaq lagu caabudo, ilaahay mooyee, waxaan kaloo qirayaa in muxammadna yahay adoonkiisa iyo ergaygiisa (rasuulkiisa s.c.w) «.",Atixyaadka
86,"{allaahumma salli calaa muxamma-din wa calaa aali, kamaa sallayta calaa ibraahiima wa calaa aali ibraahiima, in-naka xamiidun majiid}.«allow u naxariiso muxammad, iyo reer muxammad, sidaad ugu naxariisatay ibraahiim, iyo reer ibraahiim, adigu waxaad tahay(allow) mahad badane sharafbadan».",Ku salliga nabiga s.c.w ataxiyaatka kadib
87,"( allaahumma salli cala muxammadin wa calaa azwaajihi a durriyatihi, kamaa 
)(sallayta calaa aali ibraahiima, wa baarik calaa muxammadin wa calaa azwaajihi wa durriyatihi, kamaa baarakta calaa aali ibraahiima, innaka xamiidun majiid}. (( allow u naxariiso muxammad iyo haweenkiisa iyo awlaadiisa, sida aad ugu naxariisatay reer ibraahiim, allow barakee muxammad iyo haweenkiisa iyo awlaadiisa, sida aad u barakaysay reer ibraahiim, adigu (allow) waxaa tahay mahad badane,sharaf badan>> .",Ku salliga nabiga s.c.w ataxiyaatka kadib
88,"(( allaahuma innii acuudu bika min cadaabi al-qabri,wa min cadaabi jahan-nama, wa min fitnati al-maxyaa wal-mamaati, wa min sharri fitnatil masiixid-dajaal)). .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
89,"(( allaahumma innii acuudu bika min cadaabilqabri, wa acuudu bika min fitnatil masiixiddajaal, wa acuudu bika min fitnatil-maxyaa wal-mamaati, allaa-humma innii acuudu bika minal ma>thami walmaqrami )) .<> allow waxaan kaa magan galayaa cadaabka qabriga, waxaana kaa magan 
)65(galayaa fidnada masiixadajaal,waxaana kaa magan galayaa fidnada nolosha iyo dhimashada, allow waxaan kaa magan galaya dambiga iyo qaanka <> .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
90,"(( allaahumma innii dalamtu nafsii dulman kathiiraa, walaa yaqfiruthunuuba illaa anta, faqfir lii maqfiratan min cindka warxamnii, innaka antal-qafuururaxiim )) . .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
91,"(( allaahumma iqfirlii maa qaddamtu wamaa akhkhartu, wamaa asrartu,wamaa aclantu, wamaa asraftu, wamaa anta aclamu bihi minnii, antal muqadimu wa antal-mu>akhiru laa ilaaha illaa anta}..",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
92,"(( allaahumma acinnii calaa dikrika wa shukrika, wa xusni cibaadadtika )) .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
93,"(( allaahumma innii acuudu bika minal bukhli, wa acuudu bika minal jubni, wa acuudu bika min an uradda ilaa ardalil cumuri, wa acuudu min fitnati dunyaa wa cadaabil-qabri )) .<> allow anigu waxaan kaa magan galayaa bakhaylnimo, waxaana kaamagan galayaa fulaynimo, waxaana kaa magan galayaa in la ii celiyo da>da teeda ugu xun, waxaana kaa magan galayaa fidnada aduunyada iyo cadaabka qabriga",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
94,(( allaahumma inii asaluka aljanata wa acuudu bika minannaar )). .,Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
95,"(( allaahuma bi cilmikal qaybi, wa qu-dratika calal-khalqi axyinii maa calimta alxayaata khayran lii, wa tawafanii maa calimtal wafaata khayran lii, allaahumma innii as>aluka khashyataka fil qaybi washshahaadati, wa as>aluka kalimatl xaqqi firridaa wal qadabi, wa as>aluka alqasda fil qinaa wal faqri, wa as>aluka naciiman laa yanfad, wa as>aluka qurrata caynin la tanqadic ,wa as>alukarridaa bacdal qadaa, wa as>aluka bardal cayshi bacdal mowt, wa as>aluka ladatannadari ilaa wajhika, washshawqi ilaa liqaa>ika, 
)(fii qayri darraain mudirrah, walaa fitnatin mudillah, allaahumma zayinnaa biziinatil iimaani, wajcalnaa hudaatan muhtadiina )) .<> allow ogaanshaha aad ogtahay qaybka sababtiisa iyo awoodaada aad ku leedahay uunka sababteed, inoolee inta aad ogtahay in noloshu kheyr ii tahay, ina oofso inta aad ogtahay in geeridu khayr ii tahay, allow anigu waxaan ku weydiisanayaa cabsidaada  marka la iga maqan yahay iyo marka la ila joogaba. waxaana ku waydiisanayaa erayga runta ah marka raalinimada iyo marka xanaaqa, waxaana ku waydiisanayaa dhexdhexaadka qaninimada iyo saboolnimadaba,  waxaana ku waydiisanayaa nicmo aan dhamaanayn,  waxaana ku waydiisanayaa indha-71(qabowsi aan go>ayn, waxaana ku waydiisanayaa raalinimo qadarka kadib, waxaana ku waydiisanayaa nolol qabow geerida kadib, waxaana ku waydiisanayaa macaanka eegidda wajigaaga iyo xiisaha la kulankaaga, dhib la>aan aan wax dhibaynin, iyo fidno la-aan aa wax luminayn, allow nagu qurxi quruxda iimaanka, nagana yeel kuwo wax hanuuniya oo hanuunsan <> .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
96,"(( Allaahumma innii as>aluka yaa allaahu bi>annaka al-waaxidu al-axadu, assamadu alladii lam yalid wal am yuu-lad, wa lam yakun lahu kufuwan axad, an taqfira lii dunuubii innaka antal al-qa-
(fuururraxiim)) . .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
97,"(( allaahumma innii as>aluka bi>anna laka alxamdu laa ilaaha illaa anta waxdaka laa shariika laka al-mannaanu yaa badiicassamaawaati wal ardi yaa dal jalaali wal ikraami, yaa xayyu yaa 
(qayuumu innii as>aluka al-jannata wa acuudu bika minannaari )).<> allow anigu waxaan ku waydiisanayaa adigoo ay kuu sugnaatay mahadi,uusan jirin ilaah   xaq lagu caabudo adiga mooyee kaligaa, majirto cid wax kula wadaagta  , gallad badane ayaad tahay, allihii abuurayow cirarka iyo dhulka, allihii u saaxiibka ahaa weynaanta iyo wanaaga iyo deeqsinimada, allihii noolaa ee maamulayay wax walbow, waxaan ku waydiisanayaa jannada, waxaana kaa magan galayaa naarta <>.",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
98,"{ allaahumma innii as>aluka bi>annii ash-hadu annaka anta allaahu laa ilaaha 
(illaa anta, al-axadu assamadu alladii lam yalid wa lam yuulad, wa lam yakun lahu kufuwan axad }. .",Ducada la dhaho ataxiyaatka dambe kadib kahoraysana salaama naqsiga
99,"(( astaqfirullaaha) saddex jeer.. kadibna dheh:allaahumma antassalaamu wa minka assalaamu tabaarakta yaa dal jalaali walikraam}. “ilaahay ayaan dambi dhaaf weydiisanayaa (saddex jeer) allow 
(adigaa nabad ah, xaggaagana nabadda ayaa ka sugnaatay,waadna baraka badnaatay (xumaan ayaad ka hufnaatay), allihii weynaanta iyo maamuuska u saaxiibka ahaayow.",Ducooyinka marka laga baxo salaada
100,"{ laa ilaaha illalaahu waxdahu laa shariika lahu, lahul mulku wa lahul xam-du, wa huwa calaa kulli shay-in qadiir, allaahumma laa maanica limaa acdayta, wa mucdiya limaa manacta, walaa yan-facu dal jaddu minkal-jaddu )).",Ducooyinka marka laga baxo salaada
101,"(( laa ilaaha illallaahu waxdahu laa shariika lahu, lahul mulku walahul xamdu wa huwa calaa kulli shay-in qadiir. Laa xawla walaa quwwata illaa billaahi,laa ilaaha illallaahu, walaa nacbudu illaa iyyaahu, lahunnicmatu wa lahul-fadlu wa lahuthsanaaul xasan, laa ilaaha illallaahu mukhlisiina lahuddiina wa law karihal-kaafiruuna)).(((ilaah majiro xaq lagu caabudo ilaahay kaligii mooyee, cid wax la wadaagtana malaha, wuxuu leeyahay boqortinimada iyo mahadda, wax walbana wuu karaa, majiraan xeelad iyo awood ta laga helo ilaahay mooyee,ilaah majiro xaq lagu caabudo ilaahay mooyee, mana caabudayno isaga moyee, waxaana usugan nimcada,  fadliga (dheeraadka) iyo amaanta fiican, ilaah xaq lagu caabudo majiro ilaahay mooyee,anagoo u   u badhax tirayna ilaahay diinta, haba diideen gaaladuba>>.",Ducooyinka marka laga baxo salaada
102,"{subxaanallaah wal-xamdu lillaah wallaahu akbar} soddon iyo saddex jeer, laa ilaaha illallaahu waxdahu laa shariika 
(lahu, lahul mulku walahul xamdu wa huwa calaa kulli shay-in qadiir}.<> ilaahaybaa xumaan ka huffan, mahad-duna ilaahay ayey u sugnaatay, ilaahay-baana weyn, ( 33 jeer) ilaah majiro xaq lagu caabudo ilaahay kaligii mooyee, cid wax la wadaagtana malaha, Wuxuu leeyahay boqortinimada iyo mahadda, wax walbana wuu karaa>> .",Ducooyinka marka laga baxo salaada
103,{Sidoo kale waxaad akhrisaa salaad walba kadib suuradahan:(qul-huwwal-laahu) (qul acuudu birabbil falaq) (qul acuudu birabbinnaas) iyo waliba Aayatu kursiga oo soo socota,Ducooyinka marka laga baxo salaada
104,akhri aayatu kursi ga shanta salaadood kadib,Ducooyinka marka laga baxo salaada
105,"{ laa ilaaha illallaahu waxdahu laa shariika lahu, lahul mulku walahul xamdu yuxyii wa yumiitu wa huwa calaa kulli shay-in qadiir}.  .",Ducooyinka marka laga baxo salaada
106,"{allaahumma innii as-aluka cilman naafican,wa risqan dayyiban, wa cama-lan mutaqabbalan}. .",Ducooyinka marka laga baxo salaada
107,"Wuxuu yiri jaabir ibnu cabdil-laah alle ha ka raali ahaadee isaga iyo aabihiiba: wuxuu ahaa rasuulku s.c.w kii nabara istikhaarada(kala doorashada laba arimood midii roon) arimaha oo dhan sida uu noo baro suurada quraan-ka, wuxuu dhihijiray: haddii uu damco midkiin arinta, ha tukado labo rakcadood oo faral ahayn (suno ah) kadibna ha 
)82(yiraahdo:{allaahumma inni astakhiiruka bi cilmika  wa astaqdiruka bi qudratika wa as-aluka min fadlika fa innaka taqdiru walaa aqdiru, wa taclamu walaa aclamu wa anta callaamul quyuub, allaahumma in kunta taclamu anna haadal-amra(wuu magacaabayaa baahidiisa) khayrun lii fii diinii  wa macaashii wa caaqibati amrii faqdurhu lii wa yassirhu lii, thumma baariklii  fiihi, wa inkunta taclamu anna haadal-amra sharrun lii fii diinii wa dun-yaaya wa macaashii wa caaqibati amrii fasrifhu cannii wasrifnii canhu, waqdur liyal-khayra xaythu kaana, thumma ardi-nii bihi}“allaw ii door laba arimood middii roon,anigoo kugu waydiisanaya cilmigaaga iyo awoodaada darteed,   waxaana ku weydiisanayaa fadligaag
)(a,(dheeraadkaaga) waayo, adigu allow waad kartaa mana karo, waad ogtahayna ,mana ogi waxaadna tahay ogaanshe-badane wixii maqan oo dhan,(qaybabka) allow haddii aad ogtahay in arinkani(wuu magacaabayaa baahidiisa) khayr u yahay diintayda,nolashayda iyo cidhib dembeedka arinkayga, ( ama wuxuu dhahayaa: arinkayga kiisa dagdaga ah iyo kiisa dambeeya) allow ii qadar iina fududee, haddaadse allow ogtahay in arinkani shar u yahay diintayda iyo nolashayda iyo waliba cirib dambeedka arinkayga allow iga weeci, anigana iga jeedi, iina qadar khayrku meesha uu yahay , kadibna igu raali gali.( ma qoomamoodo qof istikhaarooday khaaliqa, lana tashaday kuwa la abuuray ee muminiinta ah, kadibna arintiisa ka 
)(fiirsaday, ilaahay subxaanahu wuxuu yiri: ((kala tasho asxaabtaada arinka, marka aad go>aansatana ilaahay tala saaro)).    {al-xamdu lillah waxdahu wassalaatu wassalaamu calaa man laa nabiyya bacdahu}.“mahad ilaahbay u sugnaatay kaligiis, naxariis iyo nabadgalyana ha ahaato nabiga uusan nabi ka dambayn",Ducada salaada istikhaarada (kala doorasha-da laba arimood midii roon)
108,lama qorin,Ducooyinka subaxdii iyo galabtii
109,lama qorin,Ducooyinka subaxdii iyo galabtii
110,"{asbaxnaa wa asbaxal mulku lillaah, walxamdu lillaah laa ilaaha illallaahu waxdahu laa shariika lahu, lahulmulku wa lahul xamdu wa huwa calaa kulli shay-in qadiir,rabbi as-aluka khayra maa fii  haadalyowm, wa khayra maa bacdahu, wa acuudu bika min sharri maa fii haadal yowm wa sharri maa bacdahu, rabbi 
(acuudu bika minal kasali, wa suuil-kibari, rabbi acuudu bika min caddabin finnaar wa cadaabin fil-qabri}“waan waabariisanay, boqornimaduna wey waabariisatay  iyadoo usugan ilaahay, mahad ilaahay ayaa leh, ilaah xaq lagu caabudaana majiro ilaahay mooyee kaligii, cid wax lawadaagtana malaha, wuxuu leeyahaya boqornimada, wuxuuna leeyahayna mahadda, shay kastana wuu karaa, rabbiyow waxaan ku weydiisanayaa (inaad i siiso) khayrka maalintan iyo khayrka kadambeeya, waxaan kaa magangalayaa sharka maalintan iyo sharka kadambeeya, rabbiyow waxaan kaa magangalayaa caajiska, waxaana kaa magan galayaa gabow-xumi, rabbiyow waxaan kaa magan galayaa cadaab naarta (dhexdeeda ah iyo cadaab qabriga dhexdiisa ah",Ducooyinka subaxdii iyo galabtii
111,"{allaahumma bika asbaxnaa  wa bika amsaynaa wabika naxyaa wabika namuutu wa ilaykannushuur}“allow sababtaada ayaan ku waabariisanay, sababtaadaana ku galabaysanay, sababtaadaana ku noolnahay sababtaadaana ku dhimanaynaa, xagaaguuna ahaaday soobixitaanku",Ducooyinka subaxdii iyo galabtii
112,"{allahumma anta rabbii laa ilaaha 
(illaa anta khalaqtanii wa anaa cabduka wa anaa calaa cahdika wa wacdika mastadactu,acuudu bika min sharri maa sanactu wa abuu>u laka binicmatika calayya wa abuu>u bidambii faqfirlii fa innahu laa yaqfiruddunuuba illaa anta} «allow adigu waxaa tahay rabbigay, ilaah majiro adiga mooyee, adigaa i abuuray, aniguna waxaan ahay adoonkaaga, waxaana ku suganahay balankaagii iyo yaboohaagii intaan awooday, waxaan kaa magangalayaa sharka aan sameeyay,waan kuu qirayaa nicmada aad ii nicmaysay,waana qirayaa danbigayga,ee ii dambi dhaaf, ma dhaafo dambiyada adiga mooyee».ducadan waa duco aad u weyn, qofka yiraahdana isagoo yaqiinsan kadibna dhinta isla habeenkiisaas, janno unbuu 
(horay ka gali.",Ducooyinka subaxdii iyo galabtii
113,"{allahumma innii asbaxtu ush-hiduka wa ush-hidu xamalata carshika wa ma-laa-ikatika wa jamiica khalqika annaka antallaahu laa ilaaha illaa anta waxdaka laa shariika laka, wa anna muxammadan cabduka wa rasuuluka}   (afar jeer) marka aad galabaysatid ku badal erayga (allahumma innii asbaxtu) erayga (allahumma innii amsaytu)“allow aniga waagaa iibaryey anigoo ku marag galinaya, makhraatigalinayana  xambaarayaasha carshigaaga, iyo malaa-igtaada iyo  dhamaan uunkaaga  inaad tahay adigu ilaahay.  ilaah majiro 
(adiga mooyee kaligaa, malihid wadaage, nabi muxammadna waa adoonkaagii iyo ergaygaagii (qofkii dhaha afar jeer subaxdii iyo galabkiiba ilaahay wuxuu ka xorayn naarta).",Ducooyinka subaxdii iyo galabtii
114,"{allahumma maa asbaxa bii min nicmatin aw bi axadin min khalqika fam-inka waxdaka laa shariika laka, falaka alxamdu walakal-shukru}.Waxaad ku badashaa galabtii areyga allahumma maa asbaxa areygan:(allahumma maa amsaa} qofka dhaha ducadan subaxdii wuu gudtay maalintiisaas mahadnaqa rabigiis, qofkii yiraahdana galabkii isaguna wuu gudtay 
(mahadnaqa rabbigiis habeenkiisaas.“allow waxa aan ku waabariistay oo nimco ah, ama uu ku waa bariistay qof kale oo uunkaaga kamid ah, adiga xagaaga  ayuu  kasugnaaday kaligaa, cid wax kula wadaagtana ma lihid, allow waxaa kuu sugnaaday mahad iyo shukri.",Ducooyinka subaxdii iyo galabtii
115,"{allahumma caafinii fii badanii al-lahumma caafinii fii samcii allahumma caafinii fii basarii laa ilaaha illaa anta allahumma innii acuudu bika minal kufri wal faqri wa acuudu bika min cadaabin fil-qabri laa ilaaha illaa anta} waxaa la dhahaa seddex jeer.
.",Ducooyinka subaxdii iyo galabtii
116,"{xasbiyallaahu laa ilaaha illaa huwa calayhi tawakaltu wa huwa rabbulcarshil-cadiim} todoba jeer, Qofka dhaha totoba jeer ducadan,subaxdii iyo galabkii, ilaahay ayaa ka kaafinaya wax kasta oo murugo galiya aduun iyo aakharaba.“waxaa igu filan ilaahay, ilaah majiro xaq lagu caabudo isaga mooyee, isagaana 
tala saartay, isaguna waa rabbiga carshiga weyn}.",Ducooyinka subaxdii iyo galabtii
117,"{allaahumma innii as-alukalcafwa walcaafiyata fiddunyaa wal-aakhirati, allaahumma innii as-aluka alcafwa wal-caafiyata fii diinii wa dunyaaya wa ahlii wa maalii, allaahumma-stur cawraatii wa aamin rawcaatii allaahummaxfadnii min bayni yadayya wa min khalfii wa can yamiinii wa can shimaalii wa min fawqii, wa acuudu bicadamatika an uqtaala min taxtii}
“allow waxaan ku weydiisanayaa cafis, iyo caafimaadqab, aakhiro iyo aduunba, allow waxaan ku weydiisanayaa cafis iyo caafimaad diintayda dhexdeeda iyo aduuyadayda iyo ehelkayga iyo maalkaygaba, allow astur cawrooyinkayga,   cabsiyadaydana iigu amaan, allow iga ilaali hortayda iyo gadaashayda iyo midigtayda iyo bidixdayda, iyo korkayga, allow weynaantaada ayaan u magan galayaa in hoostaydana la iga shirqoolo.",Ducooyinka subaxdii iyo galabtii
118,"{allaahumma caalimal qaybi washshahaadati,faadirassamaawaati wal ardi 
(rabba kulli shay-in wa maliikah, ash-hadu an laa ilaaha ilaa anta ,acuudu bika min sharri nafsii, wa min sharri shaydaani wa shirkihi, wa an aqtarifa calaa nafsii suuan aw ajurrahu ilaa muslimin}.“allow allihii waxa maqan iyo waxa joogaba(la arko) ogaayow, cirka iyo dhulkana rabbigii abuurayow, rabbigii shaykasta lahaayow, waxaan qirayaa in uusan jirin ilaah xaq lagu caabudo adiga mooyee, waxaan kaaga magan galayaa sharka naftayda, iyo sharka shaydaanka iyo shirkigiisa ama dabinkiisa, waxaan kaloo kaa magan galayaa in aan naftayda xumaan u soo jiido, ama qof muslin ah u soo jiido xumaan.",Ducooyinka subaxdii iyo galabtii
119,"{bissmilaahilladii laa yadurru maca ismihi shay-un fil ardi walaa fissamaai, wa huwassamiicul caliim}qofkii yiraah-da saddex jeer subaxdii iyo galabkii ducadan wax dhiba ma arkayo..“magaca ilaahay ayaan ku billaabayaa, magacaasoo uusan dhibin lajirkiisa  wax ku sugan dhulka iyo cirka, allena waa maqal badane cilmi badane ah.",Ducooyinka subaxdii iyo galabtii
120,"{radiitu billaahi rabbaa wa bil islaami diinaa wa bi muxammadin nabiyyan wa rasuulaa}qofkii yiraahda saddex mar subaxdii, saddex marna galabkii, waxaa balan ah in ilaahay raali galiyo maalinta qiyaamaha. “waxaan raali uga ahay ilaahay rabbinimo, islaamkana diinimo, 
muxammadna s.c.w nabinimo.",Ducooyinka subaxdii iyo galabtii
121,"{yaa xayyu yaa qayyuumu biraxma-tika astaqiithu, aslix lii sha-nii kullahu, wa laa takilnii ilaa nafsii darfata  caynin}.“allihii noolaayow, allihii qayyuumka ahaayow(allihii qabanayay dhamaan arimaha koonka), naxariistaada darteeda ayaan gurmad ku dalbayaa,wanaaji arinkayga dhamaantiis, hana igu dhawrin naftayda ilbiriqsi.",Ducooyinka subaxdii iyo galabtii
122,"{asbaxnaa wa asbaxal mulku lillaahi rabbil caalamiina, allaahumma innii as-
aluka khayra haadal yawm, fatxahu, wa nasrahu, wa barakatahu, wa nuurahu, wa hudaahu wa acuudu bika min sharri maa fiihi wa sharri maa bacdahu}“waan waa bariisanay, boqornimaduna wey waa bariisatay iyadoo u usugan ilaahaygii caalamiinta rabigooda ahaa, allow waxaan ku weydiisanayaa khayrka maalintan,fatxigeeda( furashadeeda), iyo gargaarkeeda, iyo nuurkeeda iyo barakadeeda iyo hanuunkeeda, waxaana kaa magan galayaa sharka ku sugan dhexdeeda iyo sharka ka dambeeyaba.",Ducooyinka subaxdii iyo galabtii
123,"{asbaxnaa calaa fidratil islaami, wa calaa kalimatil ikhlaasi wa calaa diini nabiyinaa muxamadin s.c.w wa calaa millati abiinaa ibraahiima xaniifan musli-man wa maa kaana minal-mushrikiin}.  “waxaan ku waa bariisanay fidrada(diinta) islaamka, iyo kalmada runta ah, iyo diinta nabigeena muxammad s.c.w iyo diinta aabaheen ibraahiim ee ahaa mid ka iishay diimaha(gaalada) oo dhan, muslimna ahaa, kamana mid ahayn mushrikiinta(gaalada).",Ducooyinka subaxdii iyo galabtii
124,"{subxaanallaahi wa bixamdihi}Qofkii dhaha boqol mar subaxdii iyo galabkii, ma imaanayo nin ka fadli badan maalinta qiyaamo, nin intiisa oo kale ama ka badiyay mooyee.“ilaahaybaa xumaan ka hufan, mahadna leh.",Ducooyinka subaxdii iyo galabtii
125,"{laa ilaaha illallaahu waxdahu laa shariika lahu, lahul mulku wa lahul xamdu wa huwa calaa kulli shay-in qadiir} (toban mar) ama (hal mar) markaad daalantahay..",Ducooyinka subaxdii iyo galabtii
126,"{laa ilaaha illallaahu waxdahu laa shariika lahu, lahul mulku wa lahul xamdu wa huwa calaa kulli shay-in qadiir} (boqol jeer markuu waagu u baryo)..",Ducooyinka subaxdii iyo galabtii
127,"{subxaanallaahi wa bixamdihi, ca-dada khalqihi wa ridaa nafsihi, wa zinata carshihi wa midaada kalimaatihi}(Saddex jeer marka uu waagu u baryo).“waxaa xumaan ka hufan oo mahad leh ilaahay, inta aytahay tirada uunkiisa, iyo raalinimada naftiisa, iyo miisaanka(culayska) carshigiisa, iyo anqaasta ama khadka erayadiisa.",Ducooyinka subaxdii iyo galabtii
128,"{allaahumma innii as-aluka cilman 
naafican, wa risqan dayiban, wa camalan mutaqabbalan, } “allow waxaan ku weydiisanayaa cilmi wax anfaca, iyo irsiq wanaagsan oo xalaal ah, iyo camal suuban oo la aqbalo, (waxaa la dhahaa subaxdii).",Ducooyinka subaxdii iyo galabtii
129,"{astaqfirullaaha wa atuubu ilayhi} “ilaahay ayaan dambi dhaaf weydiisanayaa ,una toobad keenayaa (boqol jeer maalinta dhexdeeda).",Ducooyinka subaxdii iyo galabtii
130,"{acuudu bi kalimaatillaahittaamaati, min sharri maa khalaqa}(saddex mar markii uu galabaysto) “ waxaan uga magan galayaa kalmadaha ilaahay ee dhamayska tiran sharka waxa uu uumay.",Ducooyinka subaxdii iyo galabtii
131,"{allahuma salli wa sallim calaa nabi-yyinaa muxammadin} (toban jeer).<> allow naxariis iyo nabadgalyo nabiga-naga muxammad korkiisa yeel>>. Waayo rasuulku s.c.w  wuxuu shee-gay  qofkii ku salliya toban jeer markii uu waagu u baryo, toban jeerna ku salliya markii uu galabaysto in shafaacadiisu(ergadiisu) gaarayso qofkaas maalinta qiyaamo}.",Ducooyinka subaxdii iyo galabtii
132,"{al-xamdu lillaahi alladii axyaanaa bacda maa amaatanaa, wa ilayhinnush-uur}.
“mahad waxaa iska leh allihii nanooleeyay intuu na dhinsiiyay kadib, xaggiisuuna ahaaday soo bixitaanku (maalinta qiyaamaha)",Ducada marka laga soo tooso hurdada
133,"{laa ilaaha illallaahu waxdahu, laa shariika lahu, lahul mulku wa lahul-xamdu wa huwa calaa kulli shey-in qadiir,subxaanallaah, wal-xamdu lillaah, wa laa ilaaha illallaahu, wallaahu akbar, walaa xawla walaa quwwata illaa bil-laahi al-caliyyi al-cadiim rabbi iqfirlii}“ilaah xaq lagu caabudo majiro ilaahay mooyee, kaligii cid wax la wadaagtana ma jirto, wuxuu leeyahay boqornimo, wuxuuna leeyahay mahad, wax kastana wuu awoodaa, illaahaybaa ka huffan xumaan,mahadna leh, ahna ilaaha xaq lagu caabudo, allaana weyn, xeelad iyo awoodna waxay u sugnaadeen allihii sareeyay ee weynaa , rabiyow ii dambi dhaaf }",Ducada marka laga soo tooso hurdada
